CustomerID,TotalGastado,Frecuencia,DiasDesdeUltimaCompra,Reclamos,CategoriaFavorita,Edad,Genero,TieneMembresia
7345,1177.93,10,165,0,3,30,0,0
7346,567.5,4,340,1,4,34,0,0
7347,1010.32,5,348,1,3,32,1,1
7348,1054.54,8,68,0,4,31,1,0
7349,1939.55,6,210,0,4,36,1,0
7350,4336.2,8,352,1,0,52,0,0
7351,699.2,8,87,1,0,35,1,1
7352,164.68,3,62,1,1,34,0,1
7353,1128.65,4,79,1,2,37,0,1
7354,1279.41,3,236,0,0,42,1,0
7355,376.68,5,263,0,2,54,0,1
7356,2243.58,2,159,1,4,40,0,1
7357,6392.49,4,255,0,0,40,0,0
7358,4471.91,5,352,0,1,28,0,0
7359,429.3,4,40,1,4,63,0,0
7360,3223.53,9,78,1,3,37,0,1
7361,1928.6,3,339,1,0,24,0,0
7362,1007.28,7,178,1,2,40,1,1
7363,1266.79,8,80,4,1,40,0,1
7364,2941.69,6,193,0,1,44,1,0
7365,1081.28,4,25,0,1,38,1,1
7366,800.71,10,136,0,4,38,1,0
7367,1119.6,9,295,1,4,49,2,1
7368,1398.15,7,160,1,0,67,1,1
7369,414.37,4,264,0,2,45,0,0
7370,3567.56,1,141,0,3,54,1,1
7371,1782.15,11,195,0,4,19,1,0
7372,1604.69,5,194,0,1,46,0,1
7373,257.2,3,4,1,1,67,1,0
7374,1490.17,5,279,1,2,26,2,0
7375,293.39,9,290,2,3,52,1,1
7376,222.95,2,327,2,0,55,1,0
7377,1223.98,4,94,2,0,56,0,1
7378,873.22,6,186,1,4,64,0,0
7379,1433.05,4,329,0,3,21,0,0
7380,240.18,4,275,0,4,39,0,0
7381,945.77,5,137,1,4,40,0,0
7382,388.17,3,23,1,2,23,0,0
7383,6625.8,4,203,1,0,53,0,0
7384,1335.4,8,13,3,1,37,2,0
7385,1844.42,6,328,1,2,68,0,1
7386,690.49,6,275,0,2,22,1,1
7387,249.3,6,5,2,1,29,0,0
7388,5686.5,9,150,0,3,18,1,0
7389,605.85,9,261,3,1,56,1,0
7390,926.97,5,336,0,1,58,0,0
7391,1674.15,12,282,0,1,20,0,1
7392,137.51,4,117,1,1,59,0,0
7393,2593.14,8,80,0,0,60,0,0
7394,1253.68,8,125,0,0,38,0,1
7395,589.05,6,305,0,2,19,1,1
7396,195.38,4,140,3,2,49,0,0
7397,366.0,10,352,1,3,46,0,0
7398,3481.18,7,100,0,1,64,0,0
7399,1837.66,6,92,0,3,45,1,0
7400,531.33,6,124,1,3,50,1,0
7401,201.78,9,247,1,3,43,2,1
7402,1859.75,4,236,0,3,32,0,1
7403,1374.38,7,4,1,0,62,1,1
7404,877.58,6,359,1,1,43,0,0
7405,777.92,6,359,1,2,26,0,0
7406,466.58,7,93,1,4,38,0,0
7407,1761.23,8,281,2,0,37,0,0
7408,5393.62,6,227,1,3,66,0,0
7409,389.86,5,152,2,4,44,0,0
7410,1463.66,5,184,0,1,59,1,0
7411,927.95,6,275,1,1,18,1,1
7412,987.75,1,279,2,3,26,0,0
7413,539.84,8,351,0,0,68,0,0
7414,2715.61,6,83,1,4,55,2,1
7415,1096.13,4,96,3,3,37,1,1
7416,1275.94,1,205,2,4,36,0,0
7417,645.25,13,46,1,0,61,1,0
7418,400.99,7,146,1,2,28,0,1
7419,234.74,2,189,1,4,31,1,0
7420,1978.27,6,71,1,1,42,0,1
7421,427.67,4,45,0,4,29,1,1
7422,1857.14,5,216,1,4,62,1,0
7423,842.37,6,121,1,1,24,0,0
7424,906.2,5,17,0,1,20,0,1
7425,1049.99,5,329,0,4,56,0,0
7426,787.61,8,290,4,4,33,0,0
7427,259.07,7,99,1,4,18,0,1
7428,655.8,8,50,2,0,32,0,0
7429,1734.78,6,139,0,1,61,1,0
7430,1743.95,5,344,2,3,28,1,0
7431,605.78,6,170,1,1,18,1,0
7432,1024.56,4,94,1,0,20,1,1
7433,422.48,8,213,1,4,39,0,1
7434,454.29,7,35,0,4,60,1,1
7435,134.98,4,59,0,0,23,0,0
7436,3505.85,6,140,0,2,39,0,0
7437,454.93,8,12,0,0,62,0,1
7438,487.25,6,28,1,4,67,0,0
7439,591.93,8,221,0,1,45,0,1
7440,304.43,6,174,1,1,31,0,0
7441,1629.41,5,296,2,1,63,1,0
7442,217.17,3,355,1,2,49,0,0
7443,316.16,5,285,0,3,46,1,1
7444,1652.43,7,128,1,3,22,1,0
7445,722.5,6,144,0,4,61,1,0
7446,1946.23,7,256,1,1,52,0,0
7447,1322.72,6,302,0,1,28,0,0
7448,543.61,5,220,0,1,18,0,0
7449,1678.29,3,193,1,1,65,0,0
7450,285.41,5,285,0,0,24,0,1
7451,1253.13,6,52,1,4,20,1,0
7452,962.11,8,40,0,0,39,1,1
7453,567.7,6,6,0,2,48,0,0
7454,1489.53,5,283,2,4,20,1,0
7455,3175.8,7,165,1,1,34,1,0
7456,10325.09,7,263,1,1,35,0,0
7457,1503.83,4,77,0,0,32,0,1
7458,878.05,5,176,0,3,55,0,0
7459,482.74,7,236,0,0,52,1,1
7460,545.78,4,142,1,3,33,0,0
7461,1079.32,7,335,0,4,58,0,1
7462,786.59,5,255,0,4,47,0,0
7463,3776.88,6,177,1,4,52,0,0
7464,789.0,7,196,4,2,69,1,0
7465,801.28,2,242,1,4,34,0,0
7466,825.63,6,236,0,0,32,1,0
7467,2817.52,7,107,0,0,59,2,0
7468,1678.12,8,213,2,3,67,1,0
7469,1528.53,4,85,3,4,44,0,1
7470,710.02,6,313,2,3,18,1,0
7471,2654.83,3,142,1,0,47,1,1
7472,158.68,3,322,1,1,47,1,0
7473,3169.56,8,75,2,4,22,0,0
7474,1178.47,1,165,1,2,18,1,0
7475,861.87,4,78,1,2,21,0,1
7476,1131.25,10,189,2,1,28,0,0
7477,1751.29,8,340,1,3,30,1,0
7478,119.27,5,227,0,3,27,1,0
7479,3178.35,7,283,1,3,61,0,0
7480,987.89,6,177,1,4,41,0,0
7481,730.03,6,71,1,3,37,1,0
7482,323.18,7,257,1,2,35,0,0
7483,968.3,6,269,1,2,40,0,0
7484,1128.73,10,294,0,2,58,1,0
7485,875.38,7,356,2,3,59,1,1
7486,1802.88,10,129,0,4,60,1,0
7487,919.41,4,83,0,2,52,0,1
7488,4982.44,9,158,2,0,61,0,1
7489,1471.73,5,7,1,2,44,1,0
7490,2571.32,6,363,1,4,32,0,0
7491,273.72,6,148,1,2,41,0,1
7492,859.48,11,44,0,1,47,1,0
7493,716.13,3,13,1,1,18,0,1
7494,1364.15,13,295,0,1,58,1,0
7495,3061.15,5,20,1,2,20,0,0
7496,222.37,6,5,2,4,56,1,1
7497,213.01,9,112,0,3,41,1,0
7498,2948.86,4,52,0,4,49,1,0
7499,459.0,8,72,0,0,21,0,0
7500,1757.34,7,177,1,0,51,1,0
7501,1274.21,6,22,2,4,18,0,0
7502,2783.69,4,85,0,2,38,1,1
7503,300.45,10,31,1,1,25,1,0
7504,308.52,3,233,0,1,63,0,1
7505,1320.66,6,258,1,3,29,0,0
7506,4488.71,9,349,1,2,18,1,1
7507,904.21,12,298,1,3,39,0,1
7508,693.89,5,291,1,4,31,1,0
7509,1499.73,6,109,0,3,42,0,0
7510,4098.53,6,35,0,0,45,0,0
7511,2820.34,5,279,2,3,25,0,0
7512,8200.06,3,23,0,1,57,0,0
7513,134.24,6,235,0,0,54,1,0
7514,279.63,9,302,0,1,42,0,1
7515,1510.37,6,275,0,4,40,0,0
7516,2677.01,10,79,1,3,61,1,0
7517,603.72,3,72,0,3,54,1,1
7518,510.1,12,97,1,3,58,1,0
7519,2419.52,5,232,1,2,33,1,0
7520,187.05,10,13,0,2,21,1,0
7521,791.58,2,199,2,0,55,1,0
7522,1157.25,5,340,0,1,53,1,0
7523,1332.66,5,127,1,4,50,0,0
7524,2056.33,5,313,1,2,62,0,0
7525,757.4,8,264,3,1,62,1,1
7526,1522.77,4,100,1,3,66,0,0
7527,1420.57,7,14,0,3,47,1,0
7528,1289.84,3,350,2,1,62,1,0
7529,1634.49,11,179,1,3,28,0,0
7530,550.54,6,9,3,2,67,1,1
7531,232.67,3,141,1,4,64,0,0
7532,290.51,9,204,1,2,30,0,1
7533,481.53,8,194,1,3,61,1,0
7534,1140.31,6,38,0,4,21,0,1
7535,2853.03,7,21,1,3,41,0,0
7536,1912.44,6,157,1,4,50,0,1
7537,2434.13,3,84,1,0,50,1,0
7538,748.43,7,178,1,3,29,0,0
7539,877.92,8,192,0,0,38,0,0
7540,850.53,4,265,1,2,50,0,1
7541,419.55,9,271,1,2,63,1,0
7542,194.76,4,225,1,2,50,0,1
7543,1440.75,8,181,0,3,26,0,1
7544,6894.63,3,259,0,1,48,1,0
7545,373.78,5,343,0,0,47,0,0
7546,171.71,3,22,0,0,33,0,0
7547,2368.0,6,295,0,0,29,1,0
7548,536.7,8,265,1,3,65,1,0
7549,2754.8,5,12,1,0,26,0,0
7550,1925.77,8,34,0,0,52,0,0
7551,4469.12,7,301,1,0,60,0,0
7552,888.72,10,353,0,3,23,1,0
7553,1726.93,10,251,1,3,42,0,0
7554,1037.83,6,306,1,1,45,1,0
7555,1593.77,6,355,0,0,40,0,0
7556,995.66,4,156,1,1,46,0,1
7557,413.55,2,295,0,0,39,1,0
7558,1163.6,6,259,0,0,41,0,0
7559,1228.02,11,175,0,2,37,0,1
7560,2595.87,7,12,1,2,44,0,0
7561,2094.99,8,43,0,1,56,1,1
7562,1735.04,4,333,1,3,50,1,1
7563,280.52,7,195,2,1,36,0,0
7564,2012.75,7,274,0,2,43,1,0
7565,1140.64,5,111,1,4,55,1,1
7566,3467.88,6,90,3,3,20,0,0
7567,3886.17,7,266,2,4,40,1,0
7568,185.1,5,260,1,3,62,0,0
7569,2677.55,7,357,0,2,44,1,0
7570,157.64,3,268,0,4,44,0,0
7571,786.33,6,53,1,4,27,1,0
7572,1272.31,5,179,0,0,41,1,1
7573,340.43,7,272,2,4,66,1,0
7574,2157.49,4,145,1,0,69,1,1
7575,112.58,9,351,0,2,54,0,1
7576,376.96,4,258,1,4,58,0,1
7577,1404.1,6,29,1,0,19,0,1
7578,1979.68,6,350,0,4,51,1,0
7579,3826.94,4,175,1,2,39,0,0
7580,1933.7,6,357,0,4,66,0,0
7581,1771.1,10,162,0,4,67,1,0
7582,852.16,6,231,1,1,19,0,1
7583,101.93,5,29,1,1,45,0,0
7584,292.02,13,121,1,0,58,0,0
7585,1247.14,3,177,1,4,57,0,0
7586,1786.49,4,120,0,4,59,0,1
7587,910.51,5,347,0,4,41,1,1
7588,2067.78,6,144,1,4,55,0,0
7589,1206.78,7,337,1,1,57,0,1
7590,215.61,5,203,0,4,39,0,0
7591,419.82,6,269,1,0,20,1,0
7592,2848.86,1,52,0,4,59,0,0
7593,2036.0,4,25,1,1,54,1,1
7594,3477.3,5,232,2,0,19,1,0
7595,287.59,6,236,3,1,40,1,0
7596,7041.51,4,239,0,0,30,2,0
7597,452.46,7,68,0,0,32,1,0
7598,117.77,6,241,1,4,50,0,1
7599,9041.66,5,219,1,3,62,0,1
7600,595.0,7,118,0,1,30,1,1
7601,1754.02,1,72,0,0,37,0,0
7602,391.62,6,247,0,0,24,0,1
7603,1402.07,4,72,0,1,30,0,0
7604,3615.66,6,285,0,1,56,0,0
7605,678.89,9,3,0,2,21,1,1
7606,1764.15,4,277,0,1,63,0,0
7607,412.2,3,141,1,3,44,1,0
7608,1570.43,4,223,0,3,49,0,1
7609,715.23,7,176,1,3,19,1,0
7610,455.88,8,352,1,2,32,1,0
7611,663.53,9,280,0,2,22,0,0
7612,395.56,4,258,0,2,20,0,1
7613,3582.9,5,234,1,0,33,1,0
7614,859.22,7,3,2,4,66,1,1
7615,522.11,6,154,0,2,43,1,0
7616,992.42,7,2,1,4,23,1,1
7617,679.68,7,33,2,4,52,2,1
7618,2146.33,3,34,2,4,55,0,0
7619,5422.11,4,346,0,3,37,1,0
7620,964.47,9,98,1,2,39,0,0
7621,3060.28,3,38,0,1,38,1,0
7622,1351.59,4,127,0,1,49,1,0
7623,356.6,9,206,2,3,18,1,0
7624,1859.79,6,223,1,0,65,0,1
7625,1180.58,5,148,0,0,40,1,1
7626,1677.33,5,138,0,2,35,1,0
7627,3406.66,4,161,1,1,34,0,1
7628,970.89,6,122,2,4,54,0,1
7629,3571.65,4,45,0,2,48,0,1
7630,2183.46,2,60,0,0,46,0,1
7631,1105.92,6,238,1,2,30,0,0
7632,1486.57,5,189,0,1,19,0,0
7633,690.86,6,179,0,4,26,0,1
7634,6265.46,6,12,1,4,49,0,0
7635,1751.0,2,208,1,0,39,0,0
7636,167.26,3,137,0,0,59,1,0
7637,693.17,6,267,2,3,35,0,0
7638,1564.52,4,149,1,1,35,1,0
7639,186.97,7,204,2,0,36,0,0
7640,136.26,6,196,0,1,62,1,0
7641,996.82,7,282,0,3,55,1,0
7642,706.75,8,147,1,2,48,1,1
7643,965.18,10,273,2,3,46,1,0
7644,557.13,5,251,0,1,41,1,1
7645,369.98,7,172,1,0,50,1,0
7646,1852.64,10,189,2,3,67,0,1
7647,1184.08,8,129,0,4,36,0,0
7648,435.0,2,240,0,1,33,0,0
7649,677.59,3,200,1,0,68,0,0
7650,1444.03,6,350,0,2,49,1,0
7651,212.46,5,121,0,0,38,0,0
7652,339.29,8,115,0,1,47,0,0
7653,214.1,6,41,1,4,24,0,0
7654,2609.5,6,152,1,0,55,1,0
7655,2193.97,8,171,2,0,29,1,0
7656,2199.45,4,337,0,1,45,0,0
7657,1989.89,7,94,0,1,31,1,1
7658,1760.2,7,116,1,4,24,1,0
7659,1072.24,12,235,0,0,34,1,1
7660,1642.0,6,265,1,4,40,1,0
7661,158.68,10,218,1,1,30,1,0
7662,1557.17,10,160,3,4,37,0,1
7663,2356.79,11,219,1,1,22,1,0
7664,1140.8,8,11,0,2,23,1,0
7665,763.61,8,116,1,4,30,1,0
7666,587.4,5,229,1,0,59,1,0
7667,1644.2,5,274,1,0,20,1,1
7668,1870.39,4,8,1,0,48,1,0
7669,3171.54,5,283,1,0,20,0,0
7670,728.59,6,210,0,2,25,0,0
7671,2303.03,8,265,1,0,24,0,0
7672,1336.1,6,2,1,4,67,1,1
7673,3316.28,4,81,1,1,63,1,0
7674,1225.57,5,302,1,1,24,0,0
7675,1193.57,8,198,2,1,28,1,0
7676,1393.69,8,140,0,1,41,1,0
7677,2175.34,7,172,1,4,38,0,1
7678,5115.4,3,355,0,0,37,1,0
7679,214.61,8,158,0,3,46,1,1
7680,182.37,7,52,0,0,59,0,0
7681,4260.09,5,303,2,3,27,0,0
7682,1232.14,5,36,1,2,66,1,0
7683,1531.39,6,70,2,1,33,1,0
7684,1087.9,7,288,0,2,27,0,0
7685,247.51,5,226,0,1,55,1,1
7686,2292.1,8,300,1,3,50,0,0
7687,2162.88,8,71,0,1,22,0,0
7688,660.3,4,352,2,1,29,1,0
7689,648.44,7,145,2,0,25,0,0
7690,2828.77,5,160,2,0,23,0,1
7691,212.66,8,14,2,0,40,1,0
7692,3294.27,4,141,1,2,65,0,1
7693,544.91,3,128,0,4,59,1,0
7694,1448.36,5,217,0,3,20,1,1
7695,4223.17,9,268,1,2,55,0,0
7696,1800.38,7,173,0,0,46,0,0
7697,902.75,5,144,0,0,51,1,0
7698,1854.52,7,308,1,4,21,1,0
7699,732.35,4,149,2,2,24,0,0
7700,587.06,5,24,1,0,38,1,0
7701,8663.17,6,43,2,1,61,1,1
7702,2184.19,5,123,1,3,27,0,0
7703,1652.27,5,111,0,2,49,1,0
7704,758.43,13,289,2,1,42,0,0
7705,175.62,6,159,1,2,30,0,0
7706,147.32,5,9,0,2,38,1,0
7707,1311.76,4,241,0,0,36,1,0
7708,2253.43,11,35,2,4,25,1,0
7709,1256.27,5,8,0,1,66,0,0
7710,2856.25,7,331,1,0,57,2,0
7711,151.0,7,145,2,3,67,0,0
7712,785.34,2,80,1,0,37,1,1
7713,505.88,6,20,0,2,25,1,0
7714,989.34,6,248,0,1,33,0,0
7715,212.69,9,334,2,3,65,0,0
7716,4722.97,6,22,0,0,45,0,0
7717,478.97,8,71,1,2,27,0,0
7718,3932.5,4,209,0,3,62,1,0
7719,932.41,5,77,1,2,38,0,0
7720,6452.91,6,81,1,0,54,1,0
7721,1311.35,6,248,0,0,61,0,0
7722,4106.84,9,208,0,2,32,1,0
7723,108.05,9,159,0,1,23,1,0
7724,2168.91,4,341,1,1,58,0,0
7725,3600.35,4,141,0,4,52,2,0
7726,325.75,7,113,1,0,38,1,0
7727,251.6,7,253,0,1,34,1,0
7728,928.96,5,29,1,2,43,0,1
7729,4169.87,3,138,0,1,27,0,0
7730,1272.6,9,123,0,3,51,0,0
7731,1224.44,7,363,0,3,24,1,0
7732,328.2,4,77,0,2,49,1,1
7733,101.18,4,35,1,2,21,0,1
7734,2592.2,7,310,1,0,27,2,0
7735,237.47,3,158,0,3,56,1,0
7736,1607.07,12,174,1,1,61,1,0
7737,3790.9,6,235,2,4,32,0,0
7738,451.03,8,298,1,2,65,2,0
7739,1741.66,8,199,1,3,52,1,1
7740,222.95,5,177,0,2,50,0,0
7741,1488.58,3,208,0,1,42,0,0
7742,368.57,6,69,3,1,64,0,0
7743,2097.45,4,134,0,3,64,1,0
7744,637.65,4,3,0,0,28,1,0
7745,1033.73,8,309,1,0,51,1,1
7746,1472.3,10,10,1,4,53,0,0
7747,381.8,3,24,0,1,34,2,0
7748,2130.09,5,112,1,2,29,1,0
7749,640.68,6,340,0,1,33,1,1
7750,1728.72,4,278,0,3,50,1,0
7751,358.47,8,317,0,4,43,1,0
7752,1847.69,9,222,2,0,27,0,1
7753,305.77,5,323,1,0,30,0,0
7754,931.01,3,260,0,1,35,0,0
7755,525.95,10,179,0,0,38,0,1
7756,2169.72,3,4,1,2,64,1,0
7757,555.79,6,295,1,4,59,0,0
7758,3302.02,3,31,0,1,40,0,0
7759,3435.94,10,201,0,4,64,1,1
7760,428.06,4,30,1,4,40,1,0
7761,1527.28,5,245,0,1,53,1,0
7762,237.71,6,349,0,0,22,1,1
7763,845.23,5,167,0,4,56,1,1
7764,1974.09,10,99,1,3,62,0,0
7765,1715.67,5,25,2,3,32,1,0
7766,1570.05,8,249,0,0,41,1,0
7767,598.06,5,58,2,3,29,0,0
7768,812.28,2,229,0,4,36,1,0
7769,262.96,5,164,0,3,50,1,0
7770,2004.22,6,106,1,2,42,0,0
7771,1151.43,5,302,1,3,67,1,0
7772,1950.44,7,345,0,2,55,1,0
7773,529.41,6,277,1,3,30,0,0
7774,688.32,5,202,0,4,41,0,0
7775,710.18,10,295,0,3,56,2,0
7776,139.12,3,99,0,3,20,0,0
7777,725.66,6,233,1,3,29,1,0
7778,2539.15,8,31,0,4,54,1,0
7779,3513.89,5,323,1,0,19,1,0
7780,1195.4,7,65,2,0,37,0,1
7781,1011.84,10,173,2,2,57,1,0
7782,146.96,9,167,0,3,51,0,0
7783,3270.48,2,236,0,4,39,1,1
7784,119.64,5,87,0,1,32,2,0
7785,4443.83,8,361,1,2,50,1,1
7786,1107.71,9,242,1,1,19,0,1
7787,727.68,6,217,1,4,52,0,1
7788,3969.85,9,141,1,3,51,0,1
7789,137.04,5,98,0,0,44,2,0
7790,1406.35,9,157,0,3,48,1,1
7791,1294.21,4,317,0,4,30,1,0
7792,471.39,4,351,1,4,47,1,1
7793,940.25,3,72,0,2,43,0,1
7794,1684.47,7,268,0,2,41,1,1
7795,2048.15,5,312,0,4,18,1,1
7796,101.08,15,225,0,4,68,1,0
7797,4243.45,5,350,1,4,55,1,1
7798,369.63,8,297,1,2,55,0,0
7799,499.04,9,121,2,2,56,0,1
7800,558.71,5,336,1,4,39,0,1
7801,157.83,8,251,0,1,27,1,0
7802,296.96,5,160,0,3,63,0,0
7803,6541.02,4,322,1,1,44,0,1
7804,667.98,3,148,1,2,59,2,0
7805,283.76,6,57,1,2,19,1,0
7806,269.74,9,62,1,1,36,0,0
7807,2006.56,4,86,0,1,67,1,0
7808,2992.08,3,176,1,0,69,0,0
7809,545.49,10,211,2,1,28,0,0
7810,131.7,3,135,2,1,64,0,1
7811,478.65,5,67,1,0,31,0,1
7812,187.26,8,306,0,3,64,0,0
7813,263.71,7,252,0,1,50,0,0
7814,947.15,6,290,0,1,61,1,1
7815,491.89,5,105,0,2,58,1,0
7816,1188.34,6,343,0,3,35,1,1
7817,538.53,6,69,1,1,46,1,1
7818,4333.61,9,363,1,1,66,0,1
7819,3645.8,4,323,1,1,47,0,1
7820,1354.85,4,88,0,4,20,1,0
7821,756.42,3,219,1,4,49,1,0
7822,819.83,4,162,2,3,32,0,1
7823,896.17,10,115,1,2,66,1,0
7824,2050.61,7,299,0,3,40,1,1
7825,1001.23,3,21,2,0,51,0,0
7826,3014.54,6,12,1,1,63,1,1
7827,4426.15,6,32,1,3,58,1,0
7828,714.09,7,175,1,1,33,0,1
7829,1333.84,7,354,0,3,67,0,0
7830,249.82,8,87,3,0,57,1,1
7831,435.6,3,311,1,1,23,1,0
7832,900.29,2,324,0,4,33,1,0
7833,446.39,3,273,0,1,63,1,0
7834,3238.01,5,282,3,4,55,0,0
7835,358.47,8,351,2,2,37,0,1
7836,1012.27,7,359,1,4,66,0,1
7837,1495.96,7,357,0,3,45,0,0
7838,1865.82,9,360,1,1,43,2,0
7839,824.5,6,161,0,1,56,1,1
7840,3149.97,8,192,0,3,65,1,1
7841,1360.1,8,138,1,1,23,1,0
7842,968.41,6,356,1,0,62,1,0
7843,204.41,6,110,0,1,67,1,0
7844,1037.36,8,51,0,1,33,1,0
7845,2678.34,11,290,1,2,50,0,1
7846,1529.98,7,169,1,1,29,1,1
7847,2777.14,2,357,0,1,31,0,1
7848,1121.86,6,294,0,0,56,1,1
7849,289.13,7,48,0,4,69,1,0
7850,120.6,6,28,1,4,19,1,0
7851,641.93,3,236,2,1,30,0,0
7852,1895.95,6,76,1,4,61,1,0
7853,2442.83,7,321,0,2,36,1,0
7854,625.94,8,60,1,2,51,0,0
7855,1126.74,4,225,0,4,26,0,0
7856,919.99,6,269,0,2,48,1,0
7857,892.78,6,52,0,1,32,0,0
7858,494.68,4,101,1,4,21,0,0
7859,319.92,4,360,1,0,64,2,0
7860,428.52,2,299,1,1,63,0,1
7861,185.38,5,220,0,1,49,0,0
7862,431.21,6,250,0,1,34,1,0
7863,113.87,9,212,1,4,22,1,0
7864,1580.3,5,42,1,0,62,1,0
7865,670.52,8,323,3,0,56,0,1
7866,5525.94,4,325,2,0,50,1,0
7867,422.98,7,335,2,4,45,0,0
7868,736.58,5,110,1,2,30,1,0
7869,764.38,8,117,1,1,21,0,1
7870,112.73,3,69,0,1,45,1,1
7871,2841.47,7,98,3,2,30,0,0
7872,148.78,7,250,0,4,45,0,0
7873,4324.62,5,186,3,0,62,1,1
7874,3439.47,8,231,1,4,52,1,0
7875,1250.26,9,302,2,2,57,0,0
7876,1276.56,5,343,0,3,41,1,0
7877,1691.01,10,273,0,3,26,0,0
7878,834.21,4,324,1,2,24,2,1
7879,1662.88,7,222,0,2,54,0,0
7880,168.7,5,240,0,0,53,0,0
7881,183.34,2,286,1,1,39,0,1
7882,1016.61,7,351,0,0,20,1,0
7883,1296.5,7,61,2,1,25,1,0
7884,3381.44,5,193,1,0,21,1,0
7885,265.83,9,194,1,4,60,0,0
7886,2694.43,5,301,0,1,59,1,0
7887,453.67,8,40,1,0,19,0,0
7888,851.52,8,317,1,2,63,1,0
7889,671.02,5,297,2,0,57,1,1
7890,866.63,8,202,2,4,23,1,0
7891,344.65,3,88,1,2,39,2,0
7892,1150.47,10,170,0,1,20,0,0
7893,2526.53,6,190,1,2,34,0,0
7894,973.84,10,119,0,0,27,0,0
7895,1111.82,11,80,0,4,41,1,0
7896,2933.41,5,105,1,0,64,0,1
7897,1936.56,10,38,1,0,57,1,1
7898,1111.35,6,236,1,3,56,0,0
7899,546.99,4,177,1,4,45,0,0
7900,3343.28,4,234,0,2,56,1,1
7901,1390.65,7,235,0,3,62,1,0
7902,474.9,4,233,2,2,47,0,1
7903,570.26,8,355,3,2,45,0,0
7904,2537.84,4,222,0,1,21,1,0
7905,167.72,7,261,1,1,35,0,0
7906,7359.86,3,357,2,4,56,0,0
7907,309.5,6,139,0,4,20,1,0
7908,2484.96,6,4,0,0,63,0,1
7909,853.23,5,357,2,4,18,1,0
7910,1116.55,9,61,0,4,50,2,0
7911,3288.55,8,124,0,1,33,1,1
7912,898.87,5,203,1,3,63,0,1
7913,1256.64,5,12,1,1,47,0,0
7914,175.83,4,305,1,4,57,1,0
7915,103.53,5,111,2,0,50,1,0
7916,521.16,4,284,0,0,53,0,0
7917,1811.89,3,247,1,0,48,1,1
7918,293.91,6,218,0,1,53,0,0
7919,281.15,9,290,0,0,53,1,1
7920,893.89,8,193,1,4,64,0,0
7921,1665.49,8,262,1,1,65,1,0
7922,1967.57,5,152,0,4,27,0,1
7923,394.84,4,34,2,3,39,1,0
7924,224.4,5,72,1,4,45,1,0
7925,4330.07,6,16,2,3,53,0,0
7926,553.01,3,80,2,3,49,1,0
7927,2979.52,8,272,2,2,63,0,0
7928,3087.05,3,84,1,2,30,2,0
7929,2321.06,7,142,0,4,51,0,0
7930,377.39,10,122,2,3,18,2,0
7931,2687.29,7,315,2,1,33,1,0
7932,2299.63,10,190,1,1,44,0,1
7933,1462.2,3,218,1,0,39,0,1
7934,716.93,5,189,1,0,48,0,0
7935,556.75,5,282,1,1,65,0,0
7936,294.97,6,217,0,2,46,1,0
7937,1169.28,5,275,0,3,39,0,0
7938,1420.16,7,305,1,4,24,0,1
7939,767.88,6,243,3,1,57,1,1
7940,1067.56,4,209,0,1,21,1,0
7941,777.69,7,30,0,2,31,0,0
7942,1636.67,6,57,1,0,60,0,0
7943,3572.89,6,85,1,3,34,1,0
7944,368.55,6,292,0,4,18,0,0
7945,820.47,4,168,0,2,66,0,1
7946,327.75,9,284,2,0,19,1,1
7947,1571.02,9,97,0,4,35,1,1
7948,2057.74,5,174,0,4,20,0,0
7949,4130.45,3,210,1,2,38,1,1
7950,590.41,7,216,2,4,30,1,0
7951,4599.95,8,32,0,0,66,2,0
7952,198.03,10,87,0,1,64,0,0
7953,1485.78,8,332,0,0,44,0,0
7954,188.24,6,226,1,2,20,1,0
7955,3463.28,8,154,2,4,22,0,0
7956,1231.92,5,326,2,1,54,0,1
7957,1760.03,9,197,1,3,55,0,0
7958,2771.89,7,87,0,0,65,1,0
7959,344.33,3,178,1,3,19,0,0
7960,159.03,6,79,1,2,47,1,0
7961,3266.47,5,32,0,2,23,2,0
7962,667.36,5,186,0,3,44,0,0
7963,307.13,6,64,1,1,30,0,0
7964,1047.97,7,333,1,4,22,0,0
7965,1468.1,5,233,1,3,69,0,0
7966,147.19,7,156,1,1,42,1,0
7967,582.16,5,353,1,4,44,0,0
7968,150.02,5,208,1,3,33,1,0
7969,917.96,9,295,2,3,65,1,0
7970,3482.12,5,208,3,2,24,0,1
7971,6181.45,5,301,2,2,69,0,0
7972,1620.23,6,141,1,0,60,1,0
7973,364.46,5,58,0,4,20,1,0
7974,3644.29,5,203,0,4,32,0,1
7975,1189.27,6,347,2,4,34,0,0
7976,350.41,4,208,1,1,20,0,1
7977,3921.32,11,333,1,3,19,1,1
7978,2224.94,6,147,1,0,63,1,0
7979,2073.5,8,311,0,4,22,1,0
7980,1952.58,4,251,1,0,41,0,1
7981,435.35,5,362,0,1,48,0,1
7982,455.5,3,39,1,2,53,1,0
7983,1848.54,11,145,0,0,61,0,0
7984,472.16,7,316,1,3,24,0,0
7985,966.17,7,298,1,1,42,2,1
7986,2384.9,6,50,0,1,60,1,1
7987,2398.39,6,67,2,0,37,0,1
7988,1005.68,10,1,1,4,42,1,1
7989,2456.7,7,133,2,1,19,1,1
7990,2836.01,3,353,2,2,19,0,0
7991,1695.34,3,87,3,1,27,2,0
