VentaID,Fecha,ProductoID,TiendaID,Cantidad,PrecioUnitario,Ingreso,StockActual,NombreTienda,Ciudad,Canal,NombreProducto,Categoría,CostoUnitario,Mes,Mes_Nombre,Margen
583,2025-04-14,31,3,4,462.0,1848.0,4,Tienda 3,South Anthony,Online,Ropa Across 31,Ropa,341.72,4,April,120.27999999999997
584,2025-04-29,27,10,5,166.94,834.7,146,Tienda 10,Frederickburgh,Físico,Ropa Decade 27,Ropa,74.83,4,April,92.11
585,2024-12-16,33,1,5,348.54,1742.7,157,Tienda 1,New Michael,Online,Electrónica Significant 33,Electrónica,261.94,12,December,86.60000000000002
586,2025-04-16,11,1,5,401.47,2007.35,168,Tienda 1,New Michael,Online,Juguetes Seat 11,Juguetes,302.7,4,April,98.77000000000004
587,2025-05-19,16,7,3,461.98,1385.94,184,Tienda 7,West Chadborough,Online,Deportes State 16,Deportes,162.94,5,May,299.04
588,2025-01-31,24,7,2,498.41,996.82,9,Tienda 7,West Chadborough,Online,Deportes Half 24,Deportes,152.42,1,January,345.99
589,2024-12-08,37,9,5,216.61,1083.05,49,Tienda 9,Nobleside,Físico,Juguetes Beyond 37,Juguetes,373.71,12,December,-157.09999999999997
590,2025-05-14,44,1,3,307.58,922.74,181,Tienda 1,New Michael,Online,Electrónica Sell 44,Electrónica,167.65,5,May,139.92999999999998
591,2025-01-22,12,3,5,184.91,924.55,160,Tienda 3,South Anthony,Online,Electrónica Election 12,Electrónica,250.44,1,January,-65.53
592,2025-04-05,45,6,5,295.48,1477.4,164,Tienda 6,Smithstad,Online,Juguetes Little 45,Juguetes,90.19,4,April,205.29000000000002
593,2025-05-03,12,1,1,184.91,184.91,160,Tienda 1,New Michael,Online,Electrónica Election 12,Electrónica,250.44,5,May,-65.53
594,2025-02-06,43,7,5,370.51,1852.55,148,Tienda 7,West Chadborough,Online,Deportes Market 43,Deportes,63.95,2,February,306.56
595,2024-12-24,29,7,4,485.34,1941.36,47,Tienda 7,West Chadborough,Online,Ropa Art 29,Ropa,268.71,12,December,216.63
596,2025-04-15,12,8,3,184.91,554.73,160,Tienda 8,Rushton,Físico,Electrónica Election 12,Electrónica,250.44,4,April,-65.53
597,2025-02-03,38,9,5,392.0,1960.0,100,Tienda 9,Nobleside,Físico,Electrónica Budget 38,Electrónica,112.89,2,February,279.11
598,2025-01-18,4,3,4,467.99,1871.96,135,Tienda 3,South Anthony,Online,Electrónica Five 4,Electrónica,265.94,1,January,202.05
599,2024-12-04,50,5,3,260.09,780.27,123,Tienda 5,New Kristen,Físico,Electrónica Teacher 50,Electrónica,20.14,12,December,239.95
600,2025-01-06,7,9,5,326.05,1630.25,191,Tienda 9,Nobleside,Físico,Hogar East 7,Hogar,25.6,1,January,300.45
601,2024-12-17,38,2,3,392.0,1176.0,100,Tienda 2,South Natasha,Físico,Electrónica Budget 38,Electrónica,112.89,12,December,279.11
602,2025-03-04,47,6,3,480.93,1442.79,95,Tienda 6,Smithstad,Online,Deportes Decide 47,Deportes,84.08,3,March,396.85
603,2025-04-19,6,6,5,100.06,500.3,125,Tienda 6,Smithstad,Online,Electrónica Side 6,Electrónica,337.64,4,April,-237.57999999999998
604,2025-04-28,20,3,4,122.66,490.64,117,Tienda 3,South Anthony,Online,Hogar Reach 20,Hogar,207.12,4,April,-84.46000000000001
605,2025-01-25,40,10,3,245.98,737.94,156,Tienda 10,Frederickburgh,Físico,Deportes Specific 40,Deportes,65.72,1,January,180.26
606,2025-03-22,35,2,2,379.7,759.4,39,Tienda 2,South Natasha,Físico,Deportes Law 35,Deportes,109.89,3,March,269.81
607,2025-05-01,1,1,4,275.4,1101.6,10,Tienda 1,New Michael,Online,Electrónica Blue 1,Electrónica,116.96,5,May,158.44
608,2025-05-19,19,5,2,409.56,819.12,78,Tienda 5,New Kristen,Físico,Ropa Skill 19,Ropa,95.48,5,May,314.08
609,2024-12-17,33,10,5,348.54,1742.7,157,Tienda 10,Frederickburgh,Físico,Electrónica Significant 33,Electrónica,261.94,12,December,86.60000000000002
610,2025-01-18,14,2,4,331.85,1327.4,171,Tienda 2,South Natasha,Físico,Ropa Cell 14,Ropa,274.44,1,January,57.410000000000025
611,2024-12-21,2,9,2,202.19,404.38,130,Tienda 9,Nobleside,Físico,Juguetes Face 2,Juguetes,62.52,12,December,139.67
612,2024-12-15,27,2,2,166.94,333.88,146,Tienda 2,South Natasha,Físico,Ropa Decade 27,Ropa,74.83,12,December,92.11
613,2024-12-23,22,7,5,390.92,1954.6,66,Tienda 7,West Chadborough,Online,Electrónica Serve 22,Electrónica,349.9,12,December,41.02000000000004
614,2024-11-25,41,3,1,417.76,417.76,34,Tienda 3,South Anthony,Online,Electrónica Probably 41,Electrónica,123.98,11,November,293.78
615,2025-04-09,11,1,3,401.47,1204.41,168,Tienda 1,New Michael,Online,Juguetes Seat 11,Juguetes,302.7,4,April,98.77000000000004
616,2025-03-18,24,6,4,498.41,1993.64,9,Tienda 6,Smithstad,Online,Deportes Half 24,Deportes,152.42,3,March,345.99
617,2025-02-16,14,1,2,331.85,663.7,171,Tienda 1,New Michael,Online,Ropa Cell 14,Ropa,274.44,2,February,57.410000000000025
618,2025-01-27,8,1,2,284.42,568.84,62,Tienda 1,New Michael,Online,Juguetes Seat 8,Juguetes,68.73,1,January,215.69
619,2024-11-19,44,1,4,307.58,1230.32,181,Tienda 1,New Michael,Online,Electrónica Sell 44,Electrónica,167.65,11,November,139.92999999999998
620,2024-11-27,45,7,1,295.48,295.48,164,Tienda 7,West Chadborough,Online,Juguetes Little 45,Juguetes,90.19,11,November,205.29000000000002
621,2025-04-30,13,4,2,414.16,828.32,28,Tienda 4,Murphyshire,Físico,Hogar Such 13,Hogar,59.12,4,April,355.04
622,2024-12-18,24,6,4,498.41,1993.64,9,Tienda 6,Smithstad,Online,Deportes Half 24,Deportes,152.42,12,December,345.99
623,2025-02-06,7,2,3,326.05,978.15,191,Tienda 2,South Natasha,Físico,Hogar East 7,Hogar,25.6,2,February,300.45
624,2025-03-25,30,7,4,467.99,1871.96,158,Tienda 7,West Chadborough,Online,Electrónica Character 30,Electrónica,32.57,3,March,435.42
625,2024-12-10,24,3,1,498.41,498.41,9,Tienda 3,South Anthony,Online,Deportes Half 24,Deportes,152.42,12,December,345.99
626,2025-02-04,21,9,1,360.67,360.67,166,Tienda 9,Nobleside,Físico,Deportes Protect 21,Deportes,20.35,2,February,340.32
627,2025-05-05,3,1,5,258.87,1294.35,85,Tienda 1,New Michael,Online,Deportes Notice 3,Deportes,21.45,5,May,237.42000000000002
628,2025-03-25,2,1,1,202.19,202.19,130,Tienda 1,New Michael,Online,Juguetes Face 2,Juguetes,62.52,3,March,139.67
629,2024-12-08,4,3,2,467.99,935.98,135,Tienda 3,South Anthony,Online,Electrónica Five 4,Electrónica,265.94,12,December,202.05
630,2025-01-30,40,10,2,245.98,491.96,156,Tienda 10,Frederickburgh,Físico,Deportes Specific 40,Deportes,65.72,1,January,180.26
631,2025-03-27,42,9,2,66.76,133.52,54,Tienda 9,Nobleside,Físico,Juguetes Inside 42,Juguetes,271.07,3,March,-204.31
632,2025-04-02,29,6,1,485.34,485.34,47,Tienda 6,Smithstad,Online,Ropa Art 29,Ropa,268.71,4,April,216.63
633,2024-12-08,45,8,3,295.48,886.44,164,Tienda 8,Rushton,Físico,Juguetes Little 45,Juguetes,90.19,12,December,205.29000000000002
634,2025-04-19,6,10,3,100.06,300.18,125,Tienda 10,Frederickburgh,Físico,Electrónica Side 6,Electrónica,337.64,4,April,-237.57999999999998
635,2025-03-02,1,9,5,275.4,1377.0,10,Tienda 9,Nobleside,Físico,Electrónica Blue 1,Electrónica,116.96,3,March,158.44
636,2025-03-30,7,6,3,326.05,978.15,191,Tienda 6,Smithstad,Online,Hogar East 7,Hogar,25.6,3,March,300.45
637,2025-05-13,22,6,2,390.92,781.84,66,Tienda 6,Smithstad,Online,Electrónica Serve 22,Electrónica,349.9,5,May,41.02000000000004
638,2024-11-23,31,8,3,462.0,1386.0,4,Tienda 8,Rushton,Físico,Ropa Across 31,Ropa,341.72,11,November,120.27999999999997
639,2025-04-01,22,10,4,390.92,1563.68,66,Tienda 10,Frederickburgh,Físico,Electrónica Serve 22,Electrónica,349.9,4,April,41.02000000000004
640,2025-04-02,35,4,3,379.7,1139.1,39,Tienda 4,Murphyshire,Físico,Deportes Law 35,Deportes,109.89,4,April,269.81
641,2025-02-14,29,5,4,485.34,1941.36,47,Tienda 5,New Kristen,Físico,Ropa Art 29,Ropa,268.71,2,February,216.63
642,2025-05-05,15,7,4,483.51,1934.04,135,Tienda 7,West Chadborough,Online,Ropa Statement 15,Ropa,31.13,5,May,452.38
643,2025-05-14,7,2,3,326.05,978.15,191,Tienda 2,South Natasha,Físico,Hogar East 7,Hogar,25.6,5,May,300.45
644,2024-12-29,47,4,3,480.93,1442.79,95,Tienda 4,Murphyshire,Físico,Deportes Decide 47,Deportes,84.08,12,December,396.85
645,2025-01-29,7,4,3,326.05,978.15,191,Tienda 4,Murphyshire,Físico,Hogar East 7,Hogar,25.6,1,January,300.45
646,2025-01-08,41,3,5,417.76,2088.8,34,Tienda 3,South Anthony,Online,Electrónica Probably 41,Electrónica,123.98,1,January,293.78
647,2024-12-07,17,10,5,424.42,2122.1,70,Tienda 10,Frederickburgh,Físico,Ropa Another 17,Ropa,146.82,12,December,277.6
648,2025-02-15,48,3,3,294.3,882.9,46,Tienda 3,South Anthony,Online,Juguetes Rule 48,Juguetes,378.19,2,February,-83.88999999999999
649,2025-01-23,5,10,5,402.4,2012.0,63,Tienda 10,Frederickburgh,Físico,Electrónica Black 5,Electrónica,95.72,1,January,306.67999999999995
650,2025-05-13,11,2,3,401.47,1204.41,168,Tienda 2,South Natasha,Físico,Juguetes Seat 11,Juguetes,302.7,5,May,98.77000000000004
651,2025-01-23,39,8,1,201.94,201.94,13,Tienda 8,Rushton,Físico,Ropa Sense 39,Ropa,112.96,1,January,88.98
652,2025-05-08,1,8,1,275.4,275.4,10,Tienda 8,Rushton,Físico,Electrónica Blue 1,Electrónica,116.96,5,May,158.44
653,2024-11-19,38,3,4,392.0,1568.0,100,Tienda 3,South Anthony,Online,Electrónica Budget 38,Electrónica,112.89,11,November,279.11
654,2025-02-13,28,7,1,399.65,399.65,200,Tienda 7,West Chadborough,Online,Electrónica For 28,Electrónica,357.67,2,February,41.97999999999996
655,2025-04-10,12,3,3,184.91,554.73,160,Tienda 3,South Anthony,Online,Electrónica Election 12,Electrónica,250.44,4,April,-65.53
656,2025-02-10,21,4,3,360.67,1082.01,166,Tienda 4,Murphyshire,Físico,Deportes Protect 21,Deportes,20.35,2,February,340.32
657,2025-01-14,40,7,3,245.98,737.94,156,Tienda 7,West Chadborough,Online,Deportes Specific 40,Deportes,65.72,1,January,180.26
658,2025-05-08,9,4,4,261.46,1045.84,181,Tienda 4,Murphyshire,Físico,Ropa Against 9,Ropa,112.32,5,May,149.14
659,2025-02-19,22,3,5,390.92,1954.6,66,Tienda 3,South Anthony,Online,Electrónica Serve 22,Electrónica,349.9,2,February,41.02000000000004
660,2025-03-27,7,10,3,326.05,978.15,191,Tienda 10,Frederickburgh,Físico,Hogar East 7,Hogar,25.6,3,March,300.45
661,2025-01-19,20,10,1,122.66,122.66,117,Tienda 10,Frederickburgh,Físico,Hogar Reach 20,Hogar,207.12,1,January,-84.46000000000001
662,2025-03-30,39,1,1,201.94,201.94,13,Tienda 1,New Michael,Online,Ropa Sense 39,Ropa,112.96,3,March,88.98
663,2025-01-31,42,10,2,66.76,133.52,54,Tienda 10,Frederickburgh,Físico,Juguetes Inside 42,Juguetes,271.07,1,January,-204.31
664,2025-03-31,9,6,4,261.46,1045.84,181,Tienda 6,Smithstad,Online,Ropa Against 9,Ropa,112.32,3,March,149.14
665,2024-12-19,9,8,3,261.46,784.38,181,Tienda 8,Rushton,Físico,Ropa Against 9,Ropa,112.32,12,December,149.14
666,2025-03-16,20,9,2,122.66,245.32,117,Tienda 9,Nobleside,Físico,Hogar Reach 20,Hogar,207.12,3,March,-84.46000000000001
667,2025-05-12,4,9,4,467.99,1871.96,135,Tienda 9,Nobleside,Físico,Electrónica Five 4,Electrónica,265.94,5,May,202.05
668,2025-02-18,33,3,2,348.54,697.08,157,Tienda 3,South Anthony,Online,Electrónica Significant 33,Electrónica,261.94,2,February,86.60000000000002
669,2025-02-28,4,3,5,467.99,2339.95,135,Tienda 3,South Anthony,Online,Electrónica Five 4,Electrónica,265.94,2,February,202.05
670,2025-03-08,27,3,2,166.94,333.88,146,Tienda 3,South Anthony,Online,Ropa Decade 27,Ropa,74.83,3,March,92.11
671,2025-05-04,17,1,4,424.42,1697.68,70,Tienda 1,New Michael,Online,Ropa Another 17,Ropa,146.82,5,May,277.6
672,2025-01-02,42,7,2,66.76,133.52,54,Tienda 7,West Chadborough,Online,Juguetes Inside 42,Juguetes,271.07,1,January,-204.31
673,2025-01-21,20,5,4,122.66,490.64,117,Tienda 5,New Kristen,Físico,Hogar Reach 20,Hogar,207.12,1,January,-84.46000000000001
674,2024-11-29,33,8,4,348.54,1394.16,157,Tienda 8,Rushton,Físico,Electrónica Significant 33,Electrónica,261.94,11,November,86.60000000000002
675,2025-02-20,36,2,2,331.35,662.7,67,Tienda 2,South Natasha,Físico,Electrónica Around 36,Electrónica,39.18,2,February,292.17
676,2024-11-28,39,9,3,201.94,605.82,13,Tienda 9,Nobleside,Físico,Ropa Sense 39,Ropa,112.96,11,November,88.98
677,2025-03-30,35,9,5,379.7,1898.5,39,Tienda 9,Nobleside,Físico,Deportes Law 35,Deportes,109.89,3,March,269.81
678,2025-02-18,14,7,4,331.85,1327.4,171,Tienda 7,West Chadborough,Online,Ropa Cell 14,Ropa,274.44,2,February,57.410000000000025
679,2025-04-26,28,3,5,399.65,1998.25,200,Tienda 3,South Anthony,Online,Electrónica For 28,Electrónica,357.67,4,April,41.97999999999996
680,2025-01-17,34,5,4,219.82,879.28,93,Tienda 5,New Kristen,Físico,Ropa System 34,Ropa,183.17,1,January,36.650000000000006
681,2025-03-05,11,1,5,401.47,2007.35,168,Tienda 1,New Michael,Online,Juguetes Seat 11,Juguetes,302.7,3,March,98.77000000000004
682,2024-11-20,49,1,3,336.82,1010.46,168,Tienda 1,New Michael,Online,Deportes Bag 49,Deportes,107.5,11,November,229.32
683,2025-05-03,24,9,1,498.41,498.41,9,Tienda 9,Nobleside,Físico,Deportes Half 24,Deportes,152.42,5,May,345.99
684,2025-01-30,49,6,3,336.82,1010.46,168,Tienda 6,Smithstad,Online,Deportes Bag 49,Deportes,107.5,1,January,229.32
685,2024-12-29,28,7,2,399.65,799.3,200,Tienda 7,West Chadborough,Online,Electrónica For 28,Electrónica,357.67,12,December,41.97999999999996
686,2025-02-05,6,1,2,100.06,200.12,125,Tienda 1,New Michael,Online,Electrónica Side 6,Electrónica,337.64,2,February,-237.57999999999998
687,2025-02-20,1,5,1,275.4,275.4,10,Tienda 5,New Kristen,Físico,Electrónica Blue 1,Electrónica,116.96,2,February,158.44
688,2025-04-15,39,9,3,201.94,605.82,13,Tienda 9,Nobleside,Físico,Ropa Sense 39,Ropa,112.96,4,April,88.98
689,2025-04-19,17,2,2,424.42,848.84,70,Tienda 2,South Natasha,Físico,Ropa Another 17,Ropa,146.82,4,April,277.6
690,2024-12-21,29,9,4,485.34,1941.36,47,Tienda 9,Nobleside,Físico,Ropa Art 29,Ropa,268.71,12,December,216.63
691,2025-02-10,43,2,2,370.51,741.02,148,Tienda 2,South Natasha,Físico,Deportes Market 43,Deportes,63.95,2,February,306.56
692,2025-03-05,25,3,5,79.54,397.7,73,Tienda 3,South Anthony,Online,Deportes Spring 25,Deportes,43.45,3,March,36.09
693,2025-01-26,5,7,5,402.4,2012.0,63,Tienda 7,West Chadborough,Online,Electrónica Black 5,Electrónica,95.72,1,January,306.67999999999995
694,2025-04-15,9,1,1,261.46,261.46,181,Tienda 1,New Michael,Online,Ropa Against 9,Ropa,112.32,4,April,149.14
695,2025-04-06,37,5,4,216.61,866.44,49,Tienda 5,New Kristen,Físico,Juguetes Beyond 37,Juguetes,373.71,4,April,-157.09999999999997
696,2025-04-30,9,4,1,261.46,261.46,181,Tienda 4,Murphyshire,Físico,Ropa Against 9,Ropa,112.32,4,April,149.14
697,2024-12-20,1,4,5,275.4,1377.0,10,Tienda 4,Murphyshire,Físico,Electrónica Blue 1,Electrónica,116.96,12,December,158.44
698,2025-04-03,20,6,1,122.66,122.66,117,Tienda 6,Smithstad,Online,Hogar Reach 20,Hogar,207.12,4,April,-84.46000000000001
699,2025-01-17,16,10,2,461.98,923.96,184,Tienda 10,Frederickburgh,Físico,Deportes State 16,Deportes,162.94,1,January,299.04
700,2025-01-03,26,7,3,179.17,537.51,30,Tienda 7,West Chadborough,Online,Juguetes Team 26,Juguetes,53.57,1,January,125.6
701,2025-02-03,39,5,4,201.94,807.76,13,Tienda 5,New Kristen,Físico,Ropa Sense 39,Ropa,112.96,2,February,88.98
702,2025-02-09,31,4,3,462.0,1386.0,4,Tienda 4,Murphyshire,Físico,Ropa Across 31,Ropa,341.72,2,February,120.27999999999997
703,2024-12-05,36,10,5,331.35,1656.75,67,Tienda 10,Frederickburgh,Físico,Electrónica Around 36,Electrónica,39.18,12,December,292.17
704,2024-12-20,40,4,3,245.98,737.94,156,Tienda 4,Murphyshire,Físico,Deportes Specific 40,Deportes,65.72,12,December,180.26
705,2025-05-01,45,8,1,295.48,295.48,164,Tienda 8,Rushton,Físico,Juguetes Little 45,Juguetes,90.19,5,May,205.29000000000002
706,2025-02-12,48,10,4,294.3,1177.2,46,Tienda 10,Frederickburgh,Físico,Juguetes Rule 48,Juguetes,378.19,2,February,-83.88999999999999
707,2025-05-16,34,9,3,219.82,659.46,93,Tienda 9,Nobleside,Físico,Ropa System 34,Ropa,183.17,5,May,36.650000000000006
708,2024-12-06,47,7,3,480.93,1442.79,95,Tienda 7,West Chadborough,Online,Deportes Decide 47,Deportes,84.08,12,December,396.85
709,2025-02-19,29,5,5,485.34,2426.7,47,Tienda 5,New Kristen,Físico,Ropa Art 29,Ropa,268.71,2,February,216.63
710,2025-02-17,37,7,5,216.61,1083.05,49,Tienda 7,West Chadborough,Online,Juguetes Beyond 37,Juguetes,373.71,2,February,-157.09999999999997
711,2025-03-01,33,5,3,348.54,1045.62,157,Tienda 5,New Kristen,Físico,Electrónica Significant 33,Electrónica,261.94,3,March,86.60000000000002
712,2025-01-05,45,3,1,295.48,295.48,164,Tienda 3,South Anthony,Online,Juguetes Little 45,Juguetes,90.19,1,January,205.29000000000002
713,2025-02-24,50,4,2,260.09,520.18,123,Tienda 4,Murphyshire,Físico,Electrónica Teacher 50,Electrónica,20.14,2,February,239.95
714,2025-01-22,14,10,5,331.85,1659.25,171,Tienda 10,Frederickburgh,Físico,Ropa Cell 14,Ropa,274.44,1,January,57.410000000000025
715,2025-03-30,1,10,1,275.4,275.4,10,Tienda 10,Frederickburgh,Físico,Electrónica Blue 1,Electrónica,116.96,3,March,158.44
716,2025-01-05,31,2,5,462.0,2310.0,4,Tienda 2,South Natasha,Físico,Ropa Across 31,Ropa,341.72,1,January,120.27999999999997
717,2025-03-03,33,9,3,348.54,1045.62,157,Tienda 9,Nobleside,Físico,Electrónica Significant 33,Electrónica,261.94,3,March,86.60000000000002
718,2025-04-14,18,1,3,256.49,769.47,180,Tienda 1,New Michael,Online,Ropa Leave 18,Ropa,323.94,4,April,-67.44999999999999
719,2025-01-12,6,2,1,100.06,100.06,125,Tienda 2,South Natasha,Físico,Electrónica Side 6,Electrónica,337.64,1,January,-237.57999999999998
720,2025-03-19,34,6,5,219.82,1099.1,93,Tienda 6,Smithstad,Online,Ropa System 34,Ropa,183.17,3,March,36.650000000000006
721,2025-02-28,48,10,4,294.3,1177.2,46,Tienda 10,Frederickburgh,Físico,Juguetes Rule 48,Juguetes,378.19,2,February,-83.88999999999999
722,2025-04-22,20,9,3,122.66,367.98,117,Tienda 9,Nobleside,Físico,Hogar Reach 20,Hogar,207.12,4,April,-84.46000000000001
723,2024-12-26,9,8,1,261.46,261.46,181,Tienda 8,Rushton,Físico,Ropa Against 9,Ropa,112.32,12,December,149.14
724,2025-03-29,17,8,4,424.42,1697.68,70,Tienda 8,Rushton,Físico,Ropa Another 17,Ropa,146.82,3,March,277.6
725,2024-12-14,31,2,3,462.0,1386.0,4,Tienda 2,South Natasha,Físico,Ropa Across 31,Ropa,341.72,12,December,120.27999999999997
726,2025-02-07,2,10,3,202.19,606.57,130,Tienda 10,Frederickburgh,Físico,Juguetes Face 2,Juguetes,62.52,2,February,139.67
727,2025-01-02,45,8,1,295.48,295.48,164,Tienda 8,Rushton,Físico,Juguetes Little 45,Juguetes,90.19,1,January,205.29000000000002
728,2025-04-29,6,7,4,100.06,400.24,125,Tienda 7,West Chadborough,Online,Electrónica Side 6,Electrónica,337.64,4,April,-237.57999999999998
729,2025-02-20,43,2,5,370.51,1852.55,148,Tienda 2,South Natasha,Físico,Deportes Market 43,Deportes,63.95,2,February,306.56
730,2025-03-06,47,4,4,480.93,1923.72,95,Tienda 4,Murphyshire,Físico,Deportes Decide 47,Deportes,84.08,3,March,396.85
731,2025-04-01,31,3,2,462.0,924.0,4,Tienda 3,South Anthony,Online,Ropa Across 31,Ropa,341.72,4,April,120.27999999999997
732,2025-04-13,8,7,3,284.42,853.26,62,Tienda 7,West Chadborough,Online,Juguetes Seat 8,Juguetes,68.73,4,April,215.69
733,2025-02-21,1,3,2,275.4,550.8,10,Tienda 3,South Anthony,Online,Electrónica Blue 1,Electrónica,116.96,2,February,158.44
734,2025-03-07,17,5,5,424.42,2122.1,70,Tienda 5,New Kristen,Físico,Ropa Another 17,Ropa,146.82,3,March,277.6
735,2025-01-17,3,10,2,258.87,517.74,85,Tienda 10,Frederickburgh,Físico,Deportes Notice 3,Deportes,21.45,1,January,237.42000000000002
736,2025-01-10,48,3,5,294.3,1471.5,46,Tienda 3,South Anthony,Online,Juguetes Rule 48,Juguetes,378.19,1,January,-83.88999999999999
737,2025-01-31,48,4,5,294.3,1471.5,46,Tienda 4,Murphyshire,Físico,Juguetes Rule 48,Juguetes,378.19,1,January,-83.88999999999999
738,2024-12-28,9,2,4,261.46,1045.84,181,Tienda 2,South Natasha,Físico,Ropa Against 9,Ropa,112.32,12,December,149.14
739,2024-12-07,7,7,2,326.05,652.1,191,Tienda 7,West Chadborough,Online,Hogar East 7,Hogar,25.6,12,December,300.45
740,2024-12-07,35,7,1,379.7,379.7,39,Tienda 7,West Chadborough,Online,Deportes Law 35,Deportes,109.89,12,December,269.81
741,2025-01-29,33,9,5,348.54,1742.7,157,Tienda 9,Nobleside,Físico,Electrónica Significant 33,Electrónica,261.94,1,January,86.60000000000002
742,2025-02-01,10,8,4,48.13,192.52,184,Tienda 8,Rushton,Físico,Hogar Occur 10,Hogar,44.91,2,February,3.220000000000006
743,2025-02-06,49,3,1,336.82,336.82,168,Tienda 3,South Anthony,Online,Deportes Bag 49,Deportes,107.5,2,February,229.32
744,2025-01-21,49,10,2,336.82,673.64,168,Tienda 10,Frederickburgh,Físico,Deportes Bag 49,Deportes,107.5,1,January,229.32
745,2025-01-06,48,5,1,294.3,294.3,46,Tienda 5,New Kristen,Físico,Juguetes Rule 48,Juguetes,378.19,1,January,-83.88999999999999
746,2025-02-23,9,5,1,261.46,261.46,181,Tienda 5,New Kristen,Físico,Ropa Against 9,Ropa,112.32,2,February,149.14
747,2024-11-24,23,5,5,312.51,1562.55,133,Tienda 5,New Kristen,Físico,Deportes About 23,Deportes,177.18,11,November,135.32999999999998
748,2024-12-27,7,7,3,326.05,978.15,191,Tienda 7,West Chadborough,Online,Hogar East 7,Hogar,25.6,12,December,300.45
749,2025-05-02,39,3,1,201.94,201.94,13,Tienda 3,South Anthony,Online,Ropa Sense 39,Ropa,112.96,5,May,88.98
750,2025-03-19,12,3,5,184.91,924.55,160,Tienda 3,South Anthony,Online,Electrónica Election 12,Electrónica,250.44,3,March,-65.53
751,2024-12-08,22,7,2,390.92,781.84,66,Tienda 7,West Chadborough,Online,Electrónica Serve 22,Electrónica,349.9,12,December,41.02000000000004
752,2025-03-16,21,7,3,360.67,1082.01,166,Tienda 7,West Chadborough,Online,Deportes Protect 21,Deportes,20.35,3,March,340.32
753,2025-01-19,24,8,4,498.41,1993.64,9,Tienda 8,Rushton,Físico,Deportes Half 24,Deportes,152.42,1,January,345.99
754,2025-03-12,4,9,3,467.99,1403.97,135,Tienda 9,Nobleside,Físico,Electrónica Five 4,Electrónica,265.94,3,March,202.05
755,2024-12-13,2,3,4,202.19,808.76,130,Tienda 3,South Anthony,Online,Juguetes Face 2,Juguetes,62.52,12,December,139.67
756,2025-04-09,33,1,2,348.54,697.08,157,Tienda 1,New Michael,Online,Electrónica Significant 33,Electrónica,261.94,4,April,86.60000000000002
757,2025-03-03,16,4,1,461.98,461.98,184,Tienda 4,Murphyshire,Físico,Deportes State 16,Deportes,162.94,3,March,299.04
758,2025-04-02,14,1,4,331.85,1327.4,171,Tienda 1,New Michael,Online,Ropa Cell 14,Ropa,274.44,4,April,57.410000000000025
759,2025-05-10,14,7,4,331.85,1327.4,171,Tienda 7,West Chadborough,Online,Ropa Cell 14,Ropa,274.44,5,May,57.410000000000025
760,2025-03-26,10,8,5,48.13,240.65,184,Tienda 8,Rushton,Físico,Hogar Occur 10,Hogar,44.91,3,March,3.220000000000006
761,2025-03-02,20,1,3,122.66,367.98,117,Tienda 1,New Michael,Online,Hogar Reach 20,Hogar,207.12,3,March,-84.46000000000001
762,2025-03-04,27,9,1,166.94,166.94,146,Tienda 9,Nobleside,Físico,Ropa Decade 27,Ropa,74.83,3,March,92.11
763,2025-02-28,34,4,4,219.82,879.28,93,Tienda 4,Murphyshire,Físico,Ropa System 34,Ropa,183.17,2,February,36.650000000000006
764,2025-03-08,23,1,3,312.51,937.53,133,Tienda 1,New Michael,Online,Deportes About 23,Deportes,177.18,3,March,135.32999999999998
765,2025-03-15,15,1,5,483.51,2417.55,135,Tienda 1,New Michael,Online,Ropa Statement 15,Ropa,31.13,3,March,452.38
766,2025-01-28,45,7,5,295.48,1477.4,164,Tienda 7,West Chadborough,Online,Juguetes Little 45,Juguetes,90.19,1,January,205.29000000000002
767,2025-05-05,23,6,1,312.51,312.51,133,Tienda 6,Smithstad,Online,Deportes About 23,Deportes,177.18,5,May,135.32999999999998
768,2025-03-17,23,4,1,312.51,312.51,133,Tienda 4,Murphyshire,Físico,Deportes About 23,Deportes,177.18,3,March,135.32999999999998
769,2025-01-06,7,5,4,326.05,1304.2,191,Tienda 5,New Kristen,Físico,Hogar East 7,Hogar,25.6,1,January,300.45
770,2025-01-08,46,7,5,95.12,475.6,56,Tienda 7,West Chadborough,Online,Electrónica All 46,Electrónica,315.94,1,January,-220.82
771,2025-02-26,28,6,2,399.65,799.3,200,Tienda 6,Smithstad,Online,Electrónica For 28,Electrónica,357.67,2,February,41.97999999999996
772,2025-01-06,35,9,3,379.7,1139.1,39,Tienda 9,Nobleside,Físico,Deportes Law 35,Deportes,109.89,1,January,269.81
773,2025-02-02,5,6,4,402.4,1609.6,63,Tienda 6,Smithstad,Online,Electrónica Black 5,Electrónica,95.72,2,February,306.67999999999995
774,2025-03-09,41,7,3,417.76,1253.28,34,Tienda 7,West Chadborough,Online,Electrónica Probably 41,Electrónica,123.98,3,March,293.78
775,2025-04-27,9,2,3,261.46,784.38,181,Tienda 2,South Natasha,Físico,Ropa Against 9,Ropa,112.32,4,April,149.14
776,2024-12-07,27,9,3,166.94,500.82,146,Tienda 9,Nobleside,Físico,Ropa Decade 27,Ropa,74.83,12,December,92.11
777,2024-12-14,13,5,4,414.16,1656.64,28,Tienda 5,New Kristen,Físico,Hogar Such 13,Hogar,59.12,12,December,355.04
